sym0,sym1,sym2,sym3,sym4,sym5,sym6
R1322440,R138,R4764711,R136,R245129,R6178828,R1907572
R1322440,R138,R4764768,R127,R245129,R6069287,R1780051
R1322440,R138,R4764814,R127,R245129,R6175689,R1909317
R1322440,R138,R4764644,R1345,R245129,R6069292,R1907572
R1322440,R138,R4761421,R2463,R245129,R6065780,R1907572
R1322440,R138,R4764586,R2463,R245129,R6175086,R1692055
R1228690,R138,R4764737,R3572,R245129,R6457517,R1695316
R1228690,R138,R4764732,R3572,R245129,R6566947,R1692190
R1228690,R138,R4764693,R3572,R245129,R6066322,R1695310
R1228690,R138,R4761421,R3572,R245129,R6178378,R1910815
R1228690,R138,R4761420,R3572,R245129,R6068879,R1695316
R1228690,R138,R4761461,R3572,R245129,R6456452,R1692190
R1228690,R138,R4764586,R3572,R245129,R6065851,R1692185
R1228690,R138,R4764731,R3572,R245129,R6456967,R1910810
R1306844,R138,R4764732,R4571,R245129,R6069170,R1909301
R1306844,R138,R4764854,R4681,R245129,R6069170,R1768676
R1306815,R138,R4761548,R4681,R245129,R6069095,R1698445
R1306815,R138,R4761548,R4571,R245129,R4226044,R1682820
R1306815,R138,R6313837,R4571,R245129,R6066550,R1695316
R1232225,R138,R6317549,R4571,R245129,R4229329,R1935921
R1232225,R139,R6395019,R3572,R245123,R9009868,R1692190
R1232225,R139,R6391922,R2463,R245123,R9494265,R2826621
R1636963,R129,R6313858,R2463,R245123,R9472587,R871861
R1621312,R129,R6313822,R2463,R245123,R9100546,R795246
R1621312,R129,R6391922,R2463,R245123,R9409601,R792121
R1230688,R129,R6391918,R3572,R245123,R9410088,R795240
R1230688,R129,R6392542,R3572,R245123,R9409458,R795240
R1230688,R129,R6317519,R4581,R245123,R7275536,R3451372
R1230688,R129,R6317514,R4581,R245123,R9022413,R2982747
R1230688,R129,R6317602,R3572,R245123,R7660087,R2748496
R1230688,R129,R6317583,R2463,R245123,R9082585,R792120
R1230687,R129,R6317582,R2463,R377228,R9081345,R2433216
R1230688,R129,R6317603,R2463,R377228,R7271956,R2512462
R1230688,R129,R6317603,R2463,R377228,R7268855,R2512462
R1230688,R129,R6317542,R1345,R377228,R9222175,R2433217
R1230688,R129,R6317567,R2463,R377228,R9018931,R2589841
R1227734,R129,R8020227,R2463,R377228,R9087849,R2434342
R1227562,R129,R6145179,R3572,R377228,R9409676,R2589467
R1227562,R129,R6145077,R3572,R377228,R7347562,R2433342
R1227562,R129,R8082634,R3572,R377228,R9100537,R4542596
R1227562,R129,R8082639,R2511,R377228,R9413063,R5011341
R1230688,R129,R8082551,R3572,R377228,R9097136,R2433216
R1230687,R129,R8082634,R3572,R377228,R7275559,R4874447
R1230688,R129,R8098182,R2511,R377228,R7663401,R5011347
R1227562,R129,R8098136,R3572,R377228,R7275541,R2433342
R1227562,R129,R8098136,R4581,R377228,R9100275,R2433217
R1227562,R129,R8082536,R4581,R377228,R9097010,R5011347
R1227562,R129,R8082634,R3572,R377228,R9103642,R2436347
R1243187,R129,R6067054,R4189,R377228,R9398494,R2436347
R1243188,R129,R8019477,R4189,R377228,R9394439,R2434216
R1633813,R129,R8019477,R2463,R377228,R9410083,R2434216
R1633813,R128,R8082531,R3572,R377228,R9019026,R2433341
R1633813,R129,R8020227,R3572,R377228,R9081965,R2590592
R1633813,R128,R8019602,R3572,R377228,R9006360,R2590578
R1633813,R129,R8098352,R4581,R377228,R7275487,R5011347
R1633813,R129,R8082676,R4630,R377228,R9084870,R2434337
R1633813,R127,R8082511,R3572,R377228,R7269004,R2452097
R1633813,R127,R8082654,R2463,R377228,R9393838,R2433342
R1633812,R144,R8082634,R3472,R377228,R9019320,R4389696
R1633813,R143,R8082552,R3472,R377228,R9025553,R2433216
R1633812,R144,R8082634,R3472,R377228,R9229772,R4389572
R1633838,R143,R8082102,R1345,R377228,R7348190,R2512462
R1633812,R143,R8082511,R2463,R377228,R9100255,R2433341
R1633812,R143,R8082634,R2463,R377228,R9225276,R2433216
R1633812,R143,R8082511,R2463,R377228,R9100543,R2433341
R1633812,R143,R8082536,R2463,R377228,R9409651,R5011346
R1633807,R143,R8082511,R2463,R377228,R9022366,R2436346
R1633807,R143,R8098304,R2463,R377228,R9229288,R4405821
R1633812,R143,R8082511,R2463,R377228,R9025538,R2433341
R1633813,R143,R8004704,R2463,R377228,R7273174,R4874562
R1633812,R143,R8082511,R2463,R377228,R9225131,R2433305
R1633964,R143,R6067179,R2463,R377228,R9393858,R5012450
R1633812,R143,R8082634,R2463,R377228,R9487806,R2433305
R1633813,R143,R8082581,R2463,R377228,R9395108,R2433310
R1633812,R143,R8082511,R3472,R377228,R9104171,R2433310
R1633813,R143,R8097577,R3472,R495221,R9416118,R2434310
R1633812,R143,R8098136,R3472,R495221,R9019654,R4620685
R1633813,R143,R8020154,R1345,R377228,R9228668,R4620685
R1633812,R143,R8082634,R1345,R377228,R9401044,R2433300
R1633838,R143,R8082634,R136,R377228,R9097126,R2515050
R1633812,R143,R8082639,R136,R377228,R9097126,R5015050
R1633838,R143,R8004457,R136,R495221,R9228617,R4620685
R1633812,R143,R8082511,R136,R377228,R9410132,R2590550
R1633812,R143,R8098202,R136,R377228,R9023387,R2433435
R1633813,R143,R8097602,R127,R377228,R9395698,R2590550
R1633813,R143,R8097602,R2463,R377228,R9472597,R5012450
R1633812,R143,R8082511,R2463,R377228,R9691970,R2433305
R1633813,R143,R8004079,R4581,R377228,R9010483,R2590550
R1633812,R143,R8004508,R2463,R495221,R9025557,R2433310
R1633812,R143,R8098332,R2463,R495221,R9228668,R2433310
R1633812,R143,R5998638,R3472,R495221,R9011739,R2515050
R1707773,R142,R6076660,R3472,R495594,R9011958,R4620685
R1707773,R143,R5999263,R3472,R495228,R6066415,R2436670
R1707924,R143,R5998704,R3472,R495228,R6456966,R3437395
R1710548,R127,R5998555,R3472,R377577,R5988861,R1064625
R1707449,R127,R5998550,R3472,R495228,R6182409,R1456126
R1710547,R127,R6389130,R4581,R377577,R5987777,R989625
R1319922,R127,R5998550,R4681,R495228,R6180141,R986500
R1319922,R127,R6388057,R4681,R495228,R7949293,R986500
R1319922,R117,R6388012,R4681,R495228,R5992294,R986500
R1319918,R117,R6388705,R4581,R495227,R6379468,R1064625
R1319917,R117,R6384915,R4581,R495227,R6067640,R989625
R1319922,R117,R6384915,R4581,R495945,R6179795,R3486380
R1319922,R117,R6384955,R4581,R495228,R7949456,R989625
R1316824,R117,R6384955,R3472,R495228,R7934315,R986500
R1319923,R117,R8338055,R3472,R495620,R7855369,R989625
R1319922,R117,R6384915,R2463,R495228,R6179513,R1395787
R1319922,R17,R6384890,R3472,R377577,R7949654,R1395781
R1316797,R17,R6388638,R3472,R377577,R7949513,R1395787
R1316797,R17,R6388013,R3472,R377577,R7945763,R1395787
R1316797,R17,R6384955,R3472,R377577,R6055070,R1395787
R1316793,R17,R6388080,R2463,R493539,R7937220,R1395787
R1316798,R17,R6388078,R2463,R495620,R5980371,R3358397
R1316798,R17,R6388057,R1345,R495227,R6104978,R1395787
R1316819,R17,R6388078,R1345,R495620,R7934249,R3359277
R1316797,R17,R6384915,R511,R377577,R6184002,R1395787
R1316794,R17,R6384955,R511,R493539,R5995538,R1471782
R1301194,R17,R6384955,R3472,R495945,R5992629,R3424902
R1316797,R17,R6385513,R3472,R495946,R5984310,R3495671
R1316798,R17,R6384932,R4581,R495227,R4039480,R1395786
R1301172,R17,R6384885,R2463,R495228,R4116195,R1404542
R1301172,R17,R6384915,R2463,R377577,R4035766,R1005161
R1304272,R17,R6388643,R2463,R495620,R5906019,R1470786
R913673,R17,R6388075,R2463,R495227,R4505087,R1395787
R913667,R16,R6384915,R3472,R377577,R4227175,R1395786
R913667,R16,R6388040,R3472,R495600,R4039476,R3486286
R913672,R16,R8484510,R3472,R495228,R4229862,R1395776
R1232856,R16,R8015889,R2463,R495620,R5999306,R1473911
R1232856,R17,R8015909,R3472,R495632,R9015472,R3358397
R1232856,R17,R8390885,R2463,R495582,R7461383,R2433342
R1227706,R32,R8016014,R2463,R495238,R9023376,R4405802
R1227686,R33,R8406582,R3472,R495583,R7074289,R2433211
R1227056,R32,R8406513,R3472,R493570,R7074288,R5011347
R1211436,R32,R8390932,R3472,R495582,R9011956,R2433342
R1214583,R32,R8406601,R3472,R495582,R7276117,R2512457
R1211431,R32,R8015811,R3472,R495238,R7444865,R2436346
R1211436,R32,R8406659,R4581,R493570,R7058605,R2436952
R1212109,R32,R8406704,R4581,R493570,R9012075,R2433342
R1289557,R32,R8015911,R3472,R495238,R7148266,R2433342
R1214583,R32,R8390905,R2463,R495582,R7665069,R2433342
R1292682,R32,R8391013,R2463,R495583,R7446264,R2433341
R1289583,R32,R8015977,R2463,R493570,R7058950,R5012223
R1289557,R32,R8093937,R1245,R495583,R7073682,R2433211
R1289583,R32,R8015806,R1245,R493570,R9011336,R2434342
R898931,R22,R8015888,R1245,R495583,R7055636,R2433342
R895833,R22,R8391079,R1245,R495632,R7062359,R2436952
R895806,R22,R8015791,R1245,R493570,R7073682,R4620717
R895806,R22,R8015791,R1245,R495238,R7664653,R2433342
R895806,R22,R8015786,R1245,R495238,R7133270,R2433341
R895833,R22,R8015806,R1245,R495582,R7276918,R2433217
R912083,R52,R8406576,R1245,R753606,R9011943,R4166538
R896484,R42,R8394104,R1245,R753886,R9015064,R4640549
R895806,R53,R8393822,R1245,R753893,R7073545,R4166543
R895806,R53,R8393822,R1245,R756008,R7058695,R4102574
R895806,R43,R8016059,R1245,R756008,R9015600,R4108824
R896484,R42,R8094925,R1245,R756007,R9012140,R4181189
R911458,R42,R8094900,R1245,R756007,R9398194,R4180699
R833958,R42,R8110576,R1245,R756007,R9399464,R4102569
R911431,R42,R8110525,R1245,R753893,R9399504,R4633819
R833306,R84,R8110381,R1245,R715191,R9398858,R4102569
R833984,R84,R8094800,R1245,R715190,R9011985,R4165068
R833306,R74,R8094050,R1245,R715290,R7151166,R4102574
R833306,R75,R8016630,R1245,R715190,R9024002,R4102574
R910959,R75,R8016676,R511,R715484,R9027751,R4243199
R910959,R73,R8016630,R511,R715449,R6283883,R4243199
R910959,R74,R8016675,R1245,R715264,R6283620,R4086919
R916726,R58,R8016758,R1244,R715449,R6674312,R4165049
R916726,R58,R8016655,R1244,R715214,R6674297,R4165049
R916854,R58,R8016075,R4179,R715214,R6658819,R4102574
R916854,R58,R8016778,R1244,R715166,R6267372,R4640054
R916727,R58,R6146503,R1244,R715164,R6735693,R4186929
R916726,R58,R6146503,R1244,R715164,R6751390,R4086949
R916726,R58,R6143250,R1244,R715164,R6752157,R4086924
R916726,R57,R6143250,R1244,R715164,R6674752,R4086924
R916726,R57,R6127625,R1244,R715166,R6752024,R4086949
R916726,R57,R6143250,R1244,R715164,R6674009,R4086919
R916726,R57,R6146426,R1244,R715214,R8237275,R4165544
R916727,R57,R6146375,R1244,R715214,R6268217,R4102574
R916854,R47,R6146450,R1244,R715214,R8221345,R4165563
R916726,R57,R6146380,R1244,R715449,R6673428,R4633824
R916726,R57,R6146375,R1244,R715164,R8221675,R4086924
R838601,R48,R6146375,R1244,R715166,R6674294,R4093174
R838601,R47,R6146503,R1244,R715164,R6361501,R4086924
R838602,R48,R6146528,R1244,R715264,R6283684,R4186904
R838602,R47,R6146425,R1244,R715449,R8237141,R4165074
R838601,R48,R6143250,R1244,R715166,R6283686,R4102574
R841727,R47,R6146400,R1244,R715214,R6658352,R4102574
R838601,R47,R6130878,R1244,R715164,R6268695,R4086924
R838601,R47,R6143250,R1244,R715164,R8237250,R4086949
R841727,R47,R6146400,R1244,R715214,R6268342,R4086949
R838601,R47,R6146426,R1244,R715164,R8688823,R4102574
R838601,R47,R6146380,R1244,R715164,R6267559,R4165044
R838601,R47,R6146375,R1244,R715164,R8236526,R4086919
R838729,R47,R6068326,R1244,R715214,R8612108,R4102574
R838601,R47,R6146425,R1244,R715164,R8704660,R4086949
R841101,R47,R8518375,R1244,R715164,R8313385,R4086924
R837976,R47,R8518375,R1244,R715214,R8237134,R4086919
R837976,R47,R8518375,R1244,R715449,R8221398,R4633824
R837976,R48,R8446753,R1244,R715166,R8236787,R4102544
R838540,R48,R8446752,R1244,R715166,R8236814,R4102574
R838540,R48,R8446752,R1244,R715179,R6778559,R4102574
R838545,R48,R8368627,R1244,R715277,R6779856,R4090069
R832771,R48,R8368628,R254,R715179,R6388055,R4086949
R833396,R48,R8371803,R254,R715277,R6374741,R4087324
R833399,R48,R8371803,R254,R715277,R6374240,R4165569
R1224021,R48,R8446753,R254,R715179,R8343051,R4165074
R1224021,R48,R8368003,R254,R715277,R6389235,R4086949
R1224021,R48,R8759252,R254,R715179,R8249932,R4102574
R1224021,R48,R8368003,R254,R715179,R6374860,R4102574
R1224021,R48,R8368627,R254,R715456,R6466190,R4633824
R1224021,R48,R8758627,R254,R715244,R6389305,R4086924
R1224021,R48,R8759252,R254,R715244,R6389307,R4165074
R1224021,R48,R8758627,R254,R715244,R6388659,R4102574
R1224021,R48,R8368627,R254,R715486,R6388681,R4102574
R1224021,R48,R8368628,R254,R715294,R6374163,R4086949
R1224021,R48,R8368627,R254,R715350,R8249904,R4086949
R1223396,R48,R8758627,R254,R715350,R6389926,R4086949
R1226522,R48,R8368053,R254,R713096,R6374235,R4102574
R1226522,R48,R8758678,R254,R713096,R8327985,R4102574
R1226522,R48,R8758678,R254,R713047,R6388615,R4086949
R1226522,R48,R8368053,R254,R713047,R6388615,R4086949
R1226522,R48,R8368053,R254,R713047,R6763473,R4086949
R1226522,R48,R8368053,R254,R713047,R6372866,R4102574
